"country_num" "week" "infected_number" "infected_percentage" "code"
"5260" 57 44 37.3593484933916 0.000482192990182911 "JOR"
"5261" 58 44 53.3327642932329 0.000300822790847976 "KAZ"
"5262" 59 44 0.957932012853468 0.00000202730716861925 "KEN"
"5263" 60 44 15.326912203956 0.000254018876161086 "KGZ"
"5264" 61 44 16.2848442125567 0.000832668328059462 "LVA"
"5265" 62 44 4.78966006410304 0.0000799855993008702 "LBN"
"5266" 63 44 3.8317280511906 0.000134445183074936 "LTU"
"5267" 64 44 3.83172805029613 0.000664950038490034 "LUX"
"5268" 65 44 3.83172805139136 0.0000153786941140909 "MDG"
"5269" 66 44 3.83172805139628 0.0000124602550832841 "MYS"
"5270" 67 44 0 0 "MDV"
"5271" 68 44 0.957932012852096 0.00000528227586769936 "MLI"
"5272" 69 44 22.9903682530761 0.00547891954603055 "MLT"
"5273" 70 44 4.78966006172478 0.00120839936566509 "MTQ"
"5274" 71 44 0 0 "MRT"
"5275" 72 44 11.4951841497002 0.000899847599782084 "MUS"
"5276" 73 44 91.4204685706291 0.0000713166400703423 "MEX"
"5277" 74 44 29.8843053751163 0.00103764084518449 "MNG"
"5278" 75 44 0 0 "MNE"
"5279" 76 44 6.70552408992343 0.0000192593031317356 "MAR"
"5280" 77 44 0 0 "MOZ"
"5281" 78 44 0 0 "MMR"
"5282" 79 44 45.0228046010615 0.000156054369813622 "NPL"
"5283" 80 44 54.6021247249701 0.0003215724157021 "NLD"
"5284" 81 44 0.957932012702767 0.000359542250227176 "NCL"
"5285" 82 44 0 0 "NZL"
"5286" 83 44 4.78966006410748 0.0000778802082282048 "NIC"
"5287" 84 44 1.90416034847299 0.00000924849596358514 "NER"
"5288" 85 44 2.87379603856103 0.00000153689154104919 "NGA"
"5289" 86 44 212.452682544584 0.00323477997827546 "NOR"
"5290" 87 44 119.741501471239 0.00257261247242144 "OMN"
"5291" 88 44 34.4855524624842 0.0000178842389945363 "PAK"
"5292" 89 44 8.62138811486927 0.000216052905766212 "PAN"
"5293" 90 44 0.957932012848319 0.0000142434314660671 "PRY"
"5294" 91 44 0.957932012853052 0.00000301480842680837 "PER"
"5295" 92 44 0.00000076127005857055 0.000000000000748682880057386 "PHL"
"5296" 93 44 0.957932012853277 0.00000248212892655587 "POL"
"5297" 94 44 60.1810132719251 0.000641049476319171 "PRT"
"5298" 95 44 134.11048145421 0.00585285652301202 "QAT"
"5299" 96 44 2.87379603854421 0.0000148342306178581 "ROU"
"5300" 97 44 201.165722686994 0.000140243975388227 "RUS"
"5301" 98 44 0.0000061416798490065 0.0000000000555253581039471 "RWA"
"5302" 99 44 0 0 "SEN"
"5303" 100 44 2.87379603852173 0.0000326096929208652 "SRB"
"5304" 101 44 25.8641643418993 0.000454035585004199 "SGP"
"5305" 102 44 0 0 "SVK"
"5306" 103 44 93.8773370723232 0.00453653527378599 "SVN"
"5307" 104 44 0 0 "ZAF"
"5308" 105 44 79.50835706087 0.000172601846443465 "ESP"
"5309" 106 44 12.5195080884035 0.0000570401318079911 "LKA"
"5310" 107 44 0 0 "SUR"
"5311" 108 44 268.220963277879 0.00272254357127857 "SWE"
"5312" 109 44 49.7529994717222 0.000675247142135803 "CHE"
"5313" 110 44 0.95793201285373 0.00000140569285384946 "THA"
"5314" 111 44 0 0 "TGO"
"5315" 112 44 0 0 "TUN"
"5316" 113 44 720.364873379665 0.00090473024094712 "TUR"
"5317" 114 44 0.00000588931384364291 0.000000000164783297131147 "TKM"
"5318" 115 44 0.957932012853321 0.00000237566035360797 "UGA"
"5319" 116 44 91.0035412129943 0.000203932369454231 "UKR"
"5320" 117 44 913.867140149641 0.00028195438734307 "USA"
"5321" 118 44 0.382448347516371 0.00000325316686480097 "URY"
"5322" 119 44 2.87379603855098 0.00000948433577034139 "UZB"
"5323" 120 44 0.957932012853896 0.00000101428357999104 "VNM"
"5324" 121 44 0 0 "ZMB"
"5325" 1 45 12.4406755038463 0.0000372810788385966 "AFG"
"5326" 2 45 0 0 "ALB"
"5327" 3 45 0.000000703935227443107 0.00000000000177472472581663 "DZA"
"5328" 4 45 9.33143029032425 0.000021471704344478 "ARG"
"5329" 5 45 0 0 "ARM"
"5330" 6 45 23.6911049873089 0.000097716836445603 "AUS"
"5331" 7 45 42.1069016967128 0.000491350116121808 "AUT"
"5332" 8 45 7.65580030829757 0.000548084290081146 "BHR"
"5333" 9 45 4.78487519386107 0.00000293711240391008 "BGD"
"5334" 10 45 0 0 "BRB"
"5335" 11 45 5.74185023248424 0.0000605583242655292 "BLR"
"5336" 12 45 7.65580030995566 0.0000673219203459225 "BEL"
"5337" 13 45 3.82790015425207 0.000488188433694562 "BTN"
"5338" 14 45 0 0 "BIH"
"5339" 15 45 14.2377422018911 0.00000677399418633049 "BRA"
"5340" 16 45 2.87092511626813 0.0000404481210261345 "BGR"
"5341" 17 45 0 0 "BFA"
"5342" 18 45 3.82790015505222 0.0000241855175835903 "KHM"
"5343" 19 45 2.87092511630492 0.0000119999844355805 "CMR"
"5344" 20 45 267.260505044478 0.000762349925783204 "CAN"
"5345" 21 45 0 0 "CAF"
"5346" 22 45 2.87092511629997 0.0000158336028386511 "CHL"
"5347" 23 45 2742.84051602699 0.000198236986884965 "CHN"
"5348" 24 45 7.65580031013358 0.0000157350652128868 "COL"
"5349" 25 45 42.1069016895892 0.00086689338814089 "CRI"
"5350" 26 45 6.6988252709359 0.000158552039891491 "HRV"
"5351" 27 45 5.74185023251052 0.000050398544500087 "CUB"
"5352" 28 45 3.82790015503135 0.0000362900939209032 "CZE"
"5353" 29 45 28.7092511566797 0.00050448976245099 "DNK"
"5354" 30 45 0 0 "DOM"
"5355" 31 45 3.82790015505364 0.0000233615808845875 "ECU"
"5356" 32 45 214.362408663092 0.00022955044391757 "EGY"
"5357" 33 45 0.956975038766769 0.0000155696355677471 "SLV"
"5358" 34 45 7.6558003081709 0.000584812230974078 "EST"
"5359" 35 45 669.88252694296 0.0006576937000617 "ETH"
"5360" 36 45 0 0 "FJI"
"5361" 37 45 5.33888874927255 0.000151723665328887 "FIN"
"5362" 38 45 50.5345356592739 0.0000805617172260036 "FRA"
"5363" 39 45 0 0 "GUF"
"5364" 40 45 6.69882527090641 0.00016832145464553 "GEO"
"5365" 41 45 9.58411483872281 0.0000120429488816531 "DEU"
"5366" 42 45 0 0 "GHA"
"5367" 43 45 47.8487519292285 0.000438197093182258 "GRC"
"5368" 44 45 1.91395007719625 0.000406750032875835 "GLP"
"5369" 45 45 1.91395007753706 0.0000114793686106835 "GTM"
"5370" 46 45 9.56975038723104 0.000116853888744028 "HND"
"5371" 47 45 0 0 "HUN"
"5372" 48 45 3.82790015310434 0.00115375345957367 "ISL"
"5373" 49 45 2.86624878240912 0.000000215926936595267 "IND"
"5374" 50 45 29.4823315406206 0.000011336582566215 "IDN"
"5375" 51 45 15.3116006200944 0.0000407790792223372 "IRQ"
"5376" 52 45 99.5254039377818 0.00211127602306117 "IRL"
"5377" 53 45 161.728781408889 0.00197411671445924 "ISR"
"5378" 54 45 12.1390051016226 0.0000200817966879699 "ITA"
"5379" 55 45 0.956975038758765 0.0000341366915424681 "JAM"
"5380" 56 45 194.670162122454 0.00015418315380159 "JPN"
"5381" 57 45 37.3220265040666 0.000481711279383394 "JOR"
"5382" 58 45 53.22862900964 0.000300285213478443 "KAZ"
"5383" 59 45 0.956975038772608 0.00000202528188875776 "KEN"
"5384" 60 45 15.3116006186253 0.000253765111303155 "KGZ"
"5385" 61 45 16.2685756530527 0.000831836492392798 "LVA"
"5386" 62 45 4.78487519369517 0.0000799056936871046 "LBN"
"5387" 63 45 3.82790015486231 0.000134310872336864 "LTU"
"5388" 64 45 3.8279001539484 0.000664285753397161 "LUX"
"5389" 65 45 3.82790015506743 0.0000153633307986685 "MDG"
"5390" 66 45 3.82790015507246 0.0000124478072884543 "MYS"
"5391" 67 45 0 0 "MDV"
"5392" 68 45 0.956975038771206 0.00000527699887410724 "MLI"
"5393" 69 45 22.9674008739317 0.00547344610510388 "MLT"
"5394" 70 45 4.78487519126524 0.00120719217468419 "MTQ"
"5395" 71 45 0 0 "MRT"
"5396" 72 45 11.4837004606312 0.000898948652021804 "MUS"
"5397" 73 45 91.2945427318403 0.0000712241232534031 "MEX"
"5398" 74 45 29.7934364166368 0.00103554280711431 "MNG"
"5399" 75 45 0 0 "MNE"
"5400" 76 45 6.69882527135631 0.0000192400630879033 "MAR"
"5401" 77 45 0 0 "MOZ"
"5402" 78 45 0 0 "MMR"
"5403" 79 45 44.9778268191947 0.000155898471497935 "NPL"
"5404" 80 45 54.5475772021942 0.00032125116485778 "NLD"
"5405" 81 45 0.956975038618633 0.000359183067517906 "NCL"
"5406" 82 45 0 0 "NZL"
"5407" 83 45 4.7848751936997 0.0000778024059001242 "NIC"
"5408" 84 45 1.90198618650336 0.00000923925539660406 "NER"
"5409" 85 45 2.87092511631846 0.00000153535618639966 "NGA"
"5410" 86 45 210.14808024909 0.0031850762204734 "NOR"
"5411" 87 45 119.621879708188 0.0025700424324953 "OMN"
"5412" 88 45 34.4511013955681 0.0000178663726397775 "PAK"
"5413" 89 45 8.61277534812389 0.000215837068912885 "PAN"
"5414" 90 45 0.956975038767347 0.0000142292022780305 "PRY"
"5415" 91 45 0.956975038772183 0.0000030117966331899 "PER"
"5416" 92 45 0.000000777037489669797 0.000000000000764289048975313 "PHL"
"5417" 93 45 0.956975038772413 0.00000247964927975817 "POL"
"5418" 94 45 59.6120140491948 0.000636433492643039 "PRT"
"5419" 95 45 133.976505075388 0.00584700951900298 "QAT"
"5420" 96 45 2.87092511630128 0.0000148194112214687 "ROU"
"5421" 97 45 200.964758129747 0.000140103871656617 "RUS"
"5422" 98 45 0.0000061873424087755 0.0000000000560349925255386 "RWA"
"5423" 99 45 0 0 "SEN"
"5424" 100 45 2.87092511627831 0.0000325771158376266 "SRB"
"5425" 101 45 25.8383260416043 0.000453582003452718 "SGP"
"5426" 102 45 0 0 "SVK"
"5427" 103 45 93.7835536083291 0.00453200327484167 "SVN"
"5428" 104 45 0 0 "ZAF"
"5429" 105 45 79.428928212029 0.00017242941719857 "ESP"
"5430" 106 45 12.4327916765539 0.0000565768372856655 "LKA"
"5431" 107 45 0 0 "SUR"
"5432" 108 45 267.953010528262 0.00271982375017674 "SWE"
"5433" 109 45 49.1126767289304 0.000668691239681774 "CHE"
"5434" 110 45 0.956975038772876 0.00000140428856668844 "THA"
"5435" 111 45 0 0 "TGO"
"5436" 112 45 0 0 "TUN"
"5437" 113 45 719.645228864641 0.000903826415428228 "TUR"
"5438" 114 45 0.00000579740834524629 0.000000000164204155804416 "TKM"
"5439" 115 45 0.956975038772458 0.00000237328706891466 "UGA"
"5440" 116 45 90.9126286751369 0.000203728641016731 "UKR"
"5441" 117 45 912.954186874055 0.00028167271490932 "USA"
"5442" 118 45 0.377499095907647 0.0000031591228103996 "URY"
"5443" 119 45 2.87092511630819 0.00000947486091890592 "UZB"
"5444" 120 45 0.956975038773045 0.00000101327031069462 "VNM"
"5445" 121 45 0 0 "ZMB"
"5446" 1 46 12.4282472690133 0.0000372438350408229 "AFG"
"5447" 2 46 0 0 "ALB"
"5448" 3 46 0.000000716482755186766 0.00000000000180709559527885 "DZA"
"5449" 4 46 9.31674227620278 0.000021442258777646 "ARG"
"5450" 5 46 0 0 "ARM"
"5451" 6 46 23.6207515298912 0.0000974325626006621 "AUS"
"5452" 7 46 42.0648369017109 0.000490859257353388 "AUT"
"5453" 8 46 7.64815216374762 0.000547536753872351 "BHR"
"5454" 9 46 4.78009510354227 0.00000293417822861848 "BGD"
"5455" 10 46 0 0 "BRB"
"5456" 11 46 5.73611412409852 0.0000604978264995512 "BLR"
"5457" 12 46 7.64815216544086 0.0000672546657474516 "BEL"
"5458" 13 46 3.82407608197928 0.000487700733446918 "BTN"
"5459" 14 46 0 0 "BIH"
"5460" 15 46 14.2208798357074 0.00000676552193888404 "BRA"
"5461" 16 46 2.86805706207582 0.000040407713353213 "BGR"
"5462" 17 46 0 0 "BFA"
"5463" 18 46 3.8240760827964 0.0000241613562515185 "KHM"
"5464" 19 46 2.86805706211339 0.0000119879964511279 "CMR"
"5465" 20 46 266.270668630974 0.000760132048113733 "CAN"
"5466" 21 46 0 0 "CAF"
"5467" 22 46 2.86805706210833 0.0000158177850694128 "CHL"
"5468" 23 46 2739.97364769603 0.000198025578092309 "CHN"
"5469" 24 46 7.64815216562255 0.0000157193458827367 "COL"
"5470" 25 46 42.0648368944363 0.000866027361638622 "CRI"
"5471" 26 46 6.69213314447961 0.000158393646403388 "HRV"
"5472" 27 46 5.73611412412535 0.0000503481963541061 "CUB"
"5473" 28 46 3.82407608277508 0.0000362538401170631 "CZE"
"5474" 29 46 28.6805706146293 0.000503985777175756 "DNK"
"5475" 30 46 0 0 "DOM"
"5476" 31 46 3.82407608279785 0.0000233382426652783 "ECU"
"5477" 32 46 214.148260616346 0.000229321123023569 "EGY"
"5478" 33 46 0.956019020702892 0.0000155540815018125 "SLV"
"5479" 34 46 7.64815216361826 0.000584228003551915 "EST"
"5480" 35 46 669.213314294138 0.000657036664051013 "ETH"
"5481" 36 46 0 0 "FJI"
"5482" 37 46 5.22984345171575 0.000150574747821949 "FIN"
"5483" 38 46 50.3549639497324 0.0000803319219915177 "FRA"
"5484" 39 46 0 0 "GUF"
"5485" 40 46 6.6921331444495 0.000168153301512056 "GEO"
"5486" 41 46 9.55400438248921 0.0000120088844367245 "DEU"
"5487" 42 46 0 0 "GHA"
"5488" 43 46 47.8009510258415 0.000437759334284249 "GRC"
"5489" 44 46 1.91203804106135 0.000406343689591337 "GLP"
"5490" 45 46 1.91203804140939 0.0000114679007214401 "GTM"
"5491" 46 46 9.56019020658301 0.000116737151709036 "HND"
"5492" 47 46 0 0 "HUN"
"5493" 48 46 3.82407608080722 0.00115260085985425 "ISL"
"5494" 49 46 2.86327927554855 0.000000215700961511457 "IND"
"5495" 50 46 29.4487124054166 0.0000113241673702121 "IDN"
"5496" 51 46 15.2963043310687 0.0000407383409221774 "IRQ"
"5497" 52 46 99.4259780571467 0.00210916685826955 "IRL"
"5498" 53 46 161.567214353068 0.00197214457182252 "ISR"
"5499" 54 46 12.0998662995217 0.0000200121819293519 "ITA"
"5500" 55 46 0.956019020694718 0.0000341025889876055 "JAM"
"5501" 56 46 194.398622710845 0.000153969881100467 "JPN"
"5502" 57 46 37.2847417994092 0.000481230049812969 "JOR"
"5503" 58 46 53.1246885974843 0.000299748557291069 "KAZ"
"5504" 59 46 0.956019020708855 0.00000202325863215085 "KEN"
"5505" 60 46 15.2963043295684 0.00025351159995632 "KGZ"
"5506" 61 46 16.25232334584 0.000831005487729978 "LVA"
"5507" 62 46 4.78009510337284 0.0000798258678990474 "LBN"
"5508" 63 46 3.82407608260246 0.000134176695775219 "LTU"
"5509" 64 46 3.82407608166918 0.000663622131925104 "LUX"
"5510" 65 46 3.82407608281193 0.0000153479828311983 "MDG"
"5511" 66 46 3.82407608281707 0.0000124353719289716 "MYS"
"5512" 67 46 0 0 "MDV"
"5513" 68 46 0.956019020707423 0.00000527172715223173 "MLI"
"5514" 69 46 22.9444564392015 0.0054679781321453 "MLT"
"5515" 70 46 4.7800951008914 0.00120598618968711 "MTQ"
"5516" 71 46 0 0 "MRT"
"5517" 72 46 11.4722282437678 0.000898050602310353 "MUS"
"5518" 73 46 91.1687875470491 0.0000711317247287898 "MEX"
"5519" 74 46 29.702781575539 0.00103344792660142 "MNG"
"5520" 75 46 0 0 "MNE"
"5521" 76 46 6.69213314490893 0.0000192208422648748 "MAR"
"5522" 77 46 0 0 "MOZ"
"5523" 78 46 0 0 "MMR"
"5524" 79 46 44.9328939701323 0.000155742728924665 "NPL"
"5525" 80 46 54.493084172394 0.000320930234943055 "NLD"
"5526" 81 46 0.956019020551616 0.000358824243632166 "NCL"
"5527" 82 46 0 0 "NZL"
"5528" 83 46 4.78009510337747 0.0000777246812965694 "NIC"
"5529" 84 46 1.89981446819421 0.00000923002406207948 "NER"
"5530" 85 46 2.86805706212721 0.00000153382236556942 "NGA"
"5531" 86 46 207.877928288204 0.00313634419575466 "NOR"
"5532" 87 46 119.502377447286 0.00256747496003919 "OMN"
"5533" 88 46 34.4166847452677 0.0000178485241335072 "PAK"
"5534" 89 46 8.60417118553252 0.000215621447680575 "PAN"
"5535" 90 46 0.956019020703482 0.0000142149873049527 "PRY"
"5536" 91 46 0.956019020708421 0.00000300878784835325 "PER"
"5537" 92 46 0.000000792725764605274 0.000000000000779821412441826 "PHL"
"5538" 93 46 0.956019020708655 0.00000247717211012763 "POL"
"5539" 94 46 59.0472472619863 0.000631841742021128 "PRT"
"5540" 95 46 133.842662538984 0.00584116835615162 "QAT"
"5541" 96 46 2.86805706210967 0.0000148046066296562 "ROU"
"5542" 97 46 200.763994336094 0.000139963907888636 "RUS"
"5543" 98 46 0.00000623016276423061 0.0000000000565206092910434 "RWA"
"5544" 99 46 0 0 "SEN"
"5545" 100 46 2.86805706208621 0.0000325445712988942 "SRB"
"5546" 101 46 25.8125135537715 0.000453128875029212 "SGP"
"5547" 102 46 0 0 "SVK"
"5548" 103 46 93.6898638340241 0.00452747580336472 "SVN"
"5549" 104 46 0 0 "ZAF"
"5550" 105 46 79.3495787126082 0.000172257160210491 "ESP"
"5551" 106 46 12.3467645703569 0.0000561177901120856 "LKA"
"5552" 107 46 0 0 "SUR"
"5553" 108 46 267.685325463456 0.00271710664617634 "SWE"
"5554" 109 46 48.4787276741584 0.000662180273123182 "CHE"
"5555" 110 46 0.956019020709128 0.0000014028856824103 "THA"
"5556" 111 46 0 0 "TGO"
"5557" 112 46 0 0 "TUN"
"5558" 113 46 718.926303274501 0.000902923492831046 "TUR"
"5559" 114 46 0.00000570167436010262 0.000000000163500825439641 "TKM"
"5560" 115 46 0.956019020708702 0.00000237091615513276 "UGA"
"5561" 116 46 90.8218069589052 0.00020352511610394 "UKR"
"5562" 117 46 912.042145638797 0.000281391323866332 "USA"
"5563" 118 46 0.37268681148933 0.00000306920096071226 "URY"
"5564" 119 46 2.86805706211673 0.00000946539553284703 "UZB"
"5565" 120 46 0.956019020709301 0.00000101225805365422 "VNM"
"5566" 121 46 0 0 "ZMB"
"5567" 1 47 12.415831449987 0.0000372066284496033 "AFG"
"5568" 2 47 0 0 "ALB"
"5569" 3 47 0.000000728893774644315 0.00000000000183914844112183 "DZA"
"5570" 4 47 9.30207629062533 0.0000214128519625237 "ARG"
"5571" 5 47 0 0 "ARM"
"5572" 6 47 23.5506041308457 0.0000971491042952239 "AUS"
"5573" 7 47 42.0228141294396 0.000490368888952883 "AUT"
"5574" 8 47 7.64051165969416 0.000546989764652234 "BHR"
"5575" 9 47 4.77531978853369 0.00000293124698456801 "BGD"
"5576" 10 47 0 0 "BRB"
"5577" 11 47 5.73038374608507 0.0000604373891708416 "BLR"
"5578" 12 47 7.64051166142244 0.0000671874783363247 "BEL"
"5579" 13 47 3.82025582995474 0.000487213520411826 "BTN"
"5580" 14 47 0 0 "BIH"
"5581" 15 47 14.2040376110132 0.00000675706039870892 "BRA"
"5582" 16 47 2.86519187306965 0.0000403673460475568 "BGR"
"5583" 17 47 0 0 "BFA"
"5584" 18 47 3.82025583078876 0.0000241372190566174 "KHM"
"5585" 19 47 2.865191873108 0.0000119760204426718 "CMR"
"5586" 20 47 265.283923553764 0.000757919462859278 "CAN"
"5587" 21 47 0 0 "CAF"
"5588" 22 47 2.86519187310283 0.000015801983102126 "CHL"
"5589" 23 47 2737.10977837532 0.000197814395025852 "CHN"
"5590" 24 47 7.64051166160789 0.0000157036422561973 "COL"
"5591" 25 47 42.0228141220144 0.000865162200296846 "CRI"
"5592" 26 47 6.68544770345768 0.00015823541115038 "HRV"
"5593" 27 47 5.73038374611246 0.000050297898505923 "CUB"
"5594" 28 47 3.820255830767 0.000036217622530773 "CZE"
"5595" 29 47 28.6519187244408 0.000503482295381818 "DNK"
"5596" 30 47 0 0 "DOM"
"5597" 31 47 3.82025583079024 0.0000233149277608503 "ECU"
"5598" 32 47 213.934326503499 0.000229092031221143 "EGY"
"5599" 33 47 0.955063957701061 0.0000155385429743898 "SLV"
"5600" 34 47 7.64051165956212 0.000583644359772953 "EST"
"5601" 35 47 668.544770188761 0.000656380284419309 "ETH"
"5602" 36 47 0 0 "FJI"
"5603" 37 47 5.12169242697739 0.000149421371018373 "FIN"
"5604" 38 47 50.175939758018 0.0000801026772695209 "FRA"
"5605" 39 47 0 0 "GUF"
"5606" 40 47 6.68544770342694 0.000167985316363562 "GEO"
"5607" 41 47 9.52398207365046 0.0000119749094165054 "DEU"
"5608" 42 47 0 0 "GHA"
"5609" 43 47 47.7531978755575 0.000437322012707383 "GRC"
"5610" 44 47 1.91012791505056 0.000405937752243784 "GLP"
"5611" 45 47 1.9101279154058 0.000011456444288618 "GTM"
"5612" 46 47 9.55063957655548 0.000116620531294342 "HND"
"5613" 47 47 0 0 "HUN"
"5614" 48 47 3.82025582875842 0.00115144941158197 "ISL"
"5615" 49 47 2.86031284414882 0.000000215475222865175 "IND"
"5616" 50 47 29.4151314155154 0.0000113117657202905 "IDN"
"5617" 51 47 15.2810233230357 0.0000406976433195796 "IRQ"
"5618" 52 47 99.3266515029705 0.00210705980053366 "IRL"
"5619" 53 47 161.405808702743 0.00197017439935638 "ISR"
"5620" 54 47 12.0608602052108 0.0000199428204472065 "ITA"
"5621" 55 47 0.955063957692718 0.0000340685205011953 "JAM"
"5622" 56 47 194.127461091539 0.000153756902660057 "JPN"
"5623" 57 47 37.2474943421722 0.00048074930099089 "JOR"
"5624" 58 47 53.0209427065409 0.00029921282076794 "KAZ"
"5625" 59 47 0.955063957707147 0.00000202123739677729 "KEN"
"5626" 60 47 15.2810233215044 0.00025325834186732 "KGZ"
"5627" 61 47 16.2360872746825 0.00083017531324083 "LVA"
"5628" 62 47 4.77531978836076 0.0000797461218569525 "LBN"
"5629" 63 47 3.82025583059081 0.000134042653255959 "LTU"
"5630" 64 47 3.82025582963821 0.000662959173410907 "LUX"
"5631" 65 47 3.82025583080462 0.0000153326501963476 "MDG"
"5632" 66 47 3.82025583080986 0.000012422948992413 "MYS"
"5633" 67 47 0 0 "MDV"
"5634" 68 47 0.955063957705686 0.00000526646069680637 "MLI"
"5635" 69 47 22.9215349259641 0.0054625156216923 "MLT"
"5636" 70 47 4.77531978582796 0.00120478140946906 "MTQ"
"5637" 71 47 0 0 "MRT"
"5638" 72 47 11.4607674876493 0.00089715344975058 "MUS"
"5639" 73 47 91.0432027884748 0.0000710394443472622 "MEX"
"5640" 74 47 29.6123404524239 0.00103135619943494 "MNG"
"5641" 75 47 0 0 "MNE"
"5642" 76 47 6.68544770389588 0.0000192016406434485 "MAR"
"5643" 77 47 0 0 "MOZ"
"5644" 78 47 0 0 "MMR"
"5645" 79 47 44.8880060089861 0.000155587141938227 "NPL"
"5646" 80 47 54.4386455811309 0.000320609625637317 "NLD"
"5647" 81 47 0.955063957546654 0.00035846577821149 "NCL"
"5648" 82 47 0 0 "NZL"
"5649" 83 47 4.77531978836548 0.0000776470343398937 "NIC"
"5650" 84 47 1.89764519083288 0.0000092208019507872 "NER"
"5651" 85 47 2.8651918731221 0.00000153229007702619 "NGA"
"5652" 86 47 205.641563772509 0.00308856075383663 "NOR"
"5653" 87 47 119.382994569148 0.00256491005248819 "OMN"
"5654" 88 47 34.3823024772011 0.0000178306934578946 "PAK"
"5655" 89 47 8.59557561849962 0.000215406041853877 "PAN"
"5656" 90 47 0.955063957701664 0.0000142007865326331 "PRY"
"5657" 91 47 0.955063957706704 0.00000300578206929266 "PER"
"5658" 92 47 0.000000808335303517114 0.000000000000795280354991342 "PHL"
"5659" 93 47 0.955063957706944 0.00000247469741518956 "POL"
"5660" 94 47 58.4866894515747 0.000627274139050757 "PRT"
"5661" 95 47 133.70895371129 0.00583533302862263 "QAT"
"5662" 96 47 2.86519187310419 0.000014789816827631 "ROU"
"5663" 97 47 200.563431105471 0.000139824083944459 "RUS"
"5664" 98 47 0.00000627021720185261 0.0000000000569827765468525 "RWA"
"5665" 99 47 0 0 "SEN"
"5666" 100 47 2.86519187308025 0.000032512059272156 "SRB"
"5667" 101 47 25.7867268526144 0.000452676199281004 "SGP"
"5668" 102 47 0 0 "SVK"
"5669" 103 47 93.5962676558122 0.00452295285483217 "SVN"
"5670" 104 47 0 0 "ZAF"
"5671" 105 47 79.2703084833376 0.000172085075307144 "ESP"
"5672" 106 47 12.261420556976 0.0000556629467772073 "LKA"
"5673" 107 47 0 0 "SUR"
"5674" 108 47 267.417907816045 0.00271439225656298 "SWE"
"5675" 109 47 47.8511066445063 0.00065571405121613 "CHE"
"5676" 110 47 0.955063957707426 0.00000140148419961355 "THA"
"5677" 111 47 0 0 "TGO"
"5678" 112 47 0 0 "TUN"
"5679" 113 47 718.208095891039 0.000902021472253555 "TUR"
"5680" 114 47 0.00000560241458868861 0.000000000162677404226878 "TKM"
"5681" 115 47 0.955063957706991 0.00000236854760989372 "UGA"
"5682" 116 47 90.7310759735684 0.000203321794512538 "UKR"
"5683" 117 47 911.131015532737 0.000281110213932998 "USA"
"5684" 118 47 0.368005570634538 0.00000298315951397073 "URY"
"5685" 119 47 2.8651918731114 0.00000945593960270882 "UZB"
"5686" 120 47 0.955063957707603 0.00000101124680785861 "VNM"
"5687" 121 47 0 0 "ZMB"
"5688" 1 48 12.4034280343638 0.0000371694590277683 "AFG"
"5689" 2 48 0 0 "ALB"
"5690" 3 48 0.000000741169314876341 0.00000000000187088547151432 "DZA"
"5691" 4 48 9.28743230191261 0.0000213834838497804 "ARG"
"5692" 5 48 0 0 "ARM"
"5693" 6 48 23.4806621950128 0.0000968664592224036 "AUS"
"5694" 7 48 41.9808333379182 0.000489879010430414 "AUT"
"5695" 8 48 7.63287878850433 0.000546443321874355 "BHR"
"5696" 9 48 4.7705492440648 0.00000292831866883034 "BGD"
"5697" 10 48 0 0 "BRB"
"5698" 11 48 5.72465909271927 0.0000603770122190234 "BLR"
"5699" 12 48 7.63287879026755 0.0000671203580454216 "BEL"
"5700" 13 48 3.816439394362 0.000486726794102561 "BTN"
"5701" 14 48 0 0 "BIH"
"5702" 15 48 14.1872155035416 0.0000067486095521279 "BRA"
"5703" 16 48 2.86232954638729 0.000040327019068839 "BGR"
"5704" 17 48 0 0 "BFA"
"5705" 18 48 3.81643939521288 0.000024113105974774 "KHM"
"5706" 19 48 2.86232954642642 0.0000119640563982481 "CMR"
"5707" 20 48 264.300261710369 0.00075571215953205 "CAN"
"5708" 21 48 0 0 "CAF"
"5709" 22 48 2.86232954642115 0.0000157861969210044 "CHL"
"5710" 23 48 2734.24890492492 0.000197603437444281 "CHN"
"5711" 24 48 7.63287879045675 0.0000156879543175809 "COL"
"5712" 25 48 41.980833330343 0.000864297903251264 "CRI"
"5713" 26 48 6.67876894119134 0.000158077333974391 "HRV"
"5714" 27 48 5.72465909274721 0.0000502476509052902 "CUB"
"5715" 28 48 3.81643939519068 0.0000361814411258516 "CZE"
"5716" 29 48 28.6232954574908 0.000502979316566196 "DNK"
"5717" 30 48 0 0 "DOM"
"5718" 31 48 3.81643939521439 0.0000232916361480117 "ECU"
"5719" 32 48 213.720606110832 0.000228863168281428 "EGY"
"5720" 33 48 0.954109848807169 0.000015523019969956 "SLV"
"5721" 34 48 7.63287878836963 0.000583061299054134 "EST"
"5722" 35 48 667.876893958954 0.000655724560510866 "ETH"
"5723" 36 48 0 0 "FJI"
"5724" 37 48 5.01443783061346 0.000148263418400842 "FIN"
"5725" 38 48 49.9974616557899 0.0000798739819417004 "FRA"
"5726" 39 48 0 0 "GUF"
"5727" 40 48 6.67876894115999 0.000167817499032233 "GEO"
"5728" 41 48 9.49404767187684 0.0000119410236030451 "DEU"
"5729" 42 48 0 0 "GHA"
